,id,full_text,entities,created_at,favourite,retweets,language,geo,in_reply
2686,1201614517270126592,"I’ve always believed we are strongest when we act as one America. If we come together and unite this country, there is nothing that we cannot accomplish.

If you agree, join our team today: https://t.co/gnaFCACYrW","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gnaFCACYrW', 'expanded_url': 'http://JoeBiden.com/Join', 'display_url': 'JoeBiden.com/Join', 'indices': [190, 213]}]}",2019-12-02 21:30:00,1090,224,en,,
2687,1201608225017217030,".@GovernorBullock and I have always agreed on a central tenet of his campaign: every American deserves a fair shot. He has served Montana well and will continue to do so with fairness and strength. Thank you, Governor.","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GovernorBullock', 'name': 'Steve Bullock', 'id': 111721601, 'id_str': '111721601', 'indices': [1, 17]}], 'urls': []}",2019-12-02 21:05:00,1353,206,en,,
2688,1201579284239962113,"Meet Richard. Find out why he, like millions of Americans, supports protecting and expanding Obamacare. https://t.co/Yp6G1ci0ag","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1201574752885891074, 'id_str': '1201574752885891074', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/EKzaJ-mW4AAafqf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKzaJ-mW4AAafqf.jpg', 'url': 'https://t.co/Yp6G1ci0ag', 'display_url': 'pic.twitter.com/Yp6G1ci0ag', 'expanded_url': 'https://twitter.com/JoeBiden/status/1201579284239962113/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2019-12-02 19:10:00,1357,328,en,,
2689,1201574251045826566,American leadership has served as the backbone of NATO since its founding 70 years ago — until President Trump. His abdication of America’s traditional leadership role could not come at a more critical moment for the alliance. https://t.co/xDIRFzjyBe,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xDIRFzjyBe', 'expanded_url': 'https://medium.com/@JoeBiden/statement-from-vice-president-joe-biden-on-nato-leaders-meeting-5f823f7150df', 'display_url': 'medium.com/@JoeBiden/stat…', 'indices': [227, 250]}]}",2019-12-02 18:50:00,1926,537,en,,
2690,1201327877569970176,"64 years ago today, Rosa Parks' courageous act forever changed our country and the course of history. We must continue to follow her brave example and speak out against injustice, wherever it is found.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2019-12-02 02:31:00,7576,1062,en,,
2691,1201303718391615493,We’re officially on the road for our eight-day #NoMalarkey Tour across Iowa! https://t.co/cGSblBnHoZ,"{'hashtags': [{'text': 'NoMalarkey', 'indices': [47, 58]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1201288489712717824, 'id_str': '1201288489712717824', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1201288489712717824/img/qZsB1iCp2OPShB-2.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1201288489712717824/img/qZsB1iCp2OPShB-2.jpg', 'url': 'https://t.co/cGSblBnHoZ', 'display_url': 'pic.twitter.com/cGSblBnHoZ', 'expanded_url': 'https://twitter.com/JoeBiden/status/1201303718391615493/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2019-12-02 00:55:00,3256,553,en,,
2692,1201296419987972096,Congressman and former Admiral @JoeSestak has served his country bravely for decades. He ran his campaign with the same standards of strength and respect he has held his entire life. Thank you for your service.,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JoeSestak', 'name': 'Joe Sestak', 'id': 46764631, 'id_str': '46764631', 'indices': [31, 41]}], 'urls': []}",2019-12-02 00:26:00,1666,253,en,,
2693,1201255903498002432,Every voter counts. We need a president who is ready to listen to every voice. https://t.co/PAXhdgwCkm,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1201253129645383685, 'id_str': '1201253129645383685', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1201253129645383685/img/dYyUp7X9AnQbXTYo.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1201253129645383685/img/dYyUp7X9AnQbXTYo.jpg', 'url': 'https://t.co/PAXhdgwCkm', 'display_url': 'pic.twitter.com/PAXhdgwCkm', 'expanded_url': 'https://twitter.com/JoeBiden/status/1201255903498002432/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2019-12-01 21:45:00,10184,1410,en,,
2694,1201226459278385154,"Over the last 30 years, the fight against #HIV has taught us to be big-hearted; to follow the science; to treat everyone with dignity and respect, and to protect the human rights of all who walk this planet. #WorldAIDSDay https://t.co/wOrUA8esbS","{'hashtags': [{'text': 'HIV', 'indices': [42, 46]}, {'text': 'WorldAIDSDay', 'indices': [208, 221]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wOrUA8esbS', 'expanded_url': 'https://medium.com/@JoeBiden/statement-from-vice-president-joe-biden-on-world-aids-day-5a718a5ab22c', 'display_url': 'medium.com/@JoeBiden/stat…', 'indices': [222, 245]}]}",2019-12-01 19:48:00,2158,518,en,,
2695,1200932522177122304,"Eight years of Donald Trump will fundamentally alter the character of our nation. We cannot let that happen.

We must make him a one-term president.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2019-12-01 00:20:00,53346,7313,en,,
2696,1200923714331656192,"It's clear who President Trump works for. His administration prioritized giant tax cuts for the super-wealthy and corporations — meanwhile, they've attacked food assistance every chance they've gotten. It’s heartless.

No one should go hungry in America. https://t.co/u1hFBMAufw","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/u1hFBMAufw', 'expanded_url': 'https://www.nbcnews.com/news/us-news/trump-administration-proposal-could-cause-millions-lose-food-stamps-n1092866', 'display_url': 'nbcnews.com/news/us-news/t…', 'indices': [255, 278]}]}",2019-11-30 23:45:00,3061,966,en,,
2697,1200882191875465216,Fired up and ready to go for the #NoMalarkey barnstorm! https://t.co/4lpU7waqzh,"{'hashtags': [{'text': 'NoMalarkey', 'indices': [33, 44]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1200881750173474817, 'id_str': '1200881750173474817', 'indices': [56, 79], 'media_url': 'http://pbs.twimg.com/media/EKpjlthW4AENoOy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKpjlthW4AENoOy.jpg', 'url': 'https://t.co/4lpU7waqzh', 'display_url': 'pic.twitter.com/4lpU7waqzh', 'expanded_url': 'https://twitter.com/JoeBiden/status/1200882191875465216/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1495, 'h': 986, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 791, 'resize': 'fit'}, 'small': {'w': 680, 'h': 448, 'resize': 'fit'}}}]}",2019-11-30 21:00:00,9166,1430,en,,
2698,1200880177279983616,"Jill and I would like to extend our greetings to those celebrating the Hmong New Year. Wishing you joyous, colorful celebrations throughout the country filled with music, quality time with family, and all blessings for new beginnings — Nyob Zoo Xyoo Tshiab!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2019-11-30 20:52:00,1791,319,en,,
2699,1200860146924175360,"26 years ago, I fought to get the Brady Handgun Violence Prevention Act passed — and established the background check system that has kept guns out of the hands of so many dangerous individuals.

I’ve taken on the @NRA and beaten them — twice. As president, I’ll do it again.","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NRA', 'name': 'NRA', 'id': 21829541, 'id_str': '21829541', 'indices': [214, 218]}], 'urls': []}",2019-11-30 19:32:24,5557,1074,en,,
2700,1200840667087413249,"Today, and every day, I encourage you to shop locally and support the folks in your community working hard every day. #SmallBusinessSaturday https://t.co/aAvftiI1W7","{'hashtags': [{'text': 'SmallBusinessSaturday', 'indices': [118, 140]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1200839307101134848, 'id_str': '1200839307101134848', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/EKo8_MwW4AAD0ra.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKo8_MwW4AAD0ra.jpg', 'url': 'https://t.co/aAvftiI1W7', 'display_url': 'pic.twitter.com/aAvftiI1W7', 'expanded_url': 'https://twitter.com/JoeBiden/status/1200840667087413249/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}}]}",2019-11-30 18:15:00,2036,340,en,,
2701,1200824309431750656,"I’m incredibly thankful for the supportive members of #TeamJoe across the country working hard every day for our campaign.

I’d love to know what you’re thankful for. Share your story here: https://t.co/tK3C6NPVSj","{'hashtags': [{'text': 'TeamJoe', 'indices': [54, 62]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tK3C6NPVSj', 'expanded_url': 'https://go.joebiden.com/page/s/tell-joe-your-story?source=social-tw-20191130thankfulstory&refcode=social-tw-20191130thankfulstory&utm_medium=social&utm_source=tw&utm_campaign=20191130thankfulstory', 'display_url': 'go.joebiden.com/page/s/tell-jo…', 'indices': [190, 213]}]}",2019-11-30 17:10:00,1404,235,en,,
2702,1200557551617626112,"Every single community should have access to clean, safe drinking water. Period.

As president, I will stand up to the abuse of power by polluters who disproportionately harm communities of color and low-income communities. https://t.co/4zGTt7wkFS","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4zGTt7wkFS', 'expanded_url': 'https://www.nbcnews.com/news/latino/when-it-comes-access-clean-water-race-still-strongest-determinant-n1089606', 'display_url': 'nbcnews.com/news/latino/wh…', 'indices': [224, 247]}]}",2019-11-29 23:30:00,2086,489,en,,
2703,1200535154193653760,"It's time we start rewarding work, not just wealth. As president, I'll reverse Trump's tax cuts for the super-wealthy and build a stronger, more inclusive middle class.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2019-11-29 22:01:00,9416,1368,en,,
2704,1200506968273805312,"Tomorrow, we’re kicking off our eight-day, 18 county “No Malarkey” barnstorm across Iowa! I’d love to see you there. Head to https://t.co/qm53SbH51r to find an event in your community. https://t.co/YngzAn9vKZ","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qm53SbH51r', 'expanded_url': 'https://joe.link/37kBEc6', 'display_url': 'joe.link/37kBEc6', 'indices': [125, 148]}], 'media': [{'id': 1200488610904133632, 'id_str': '1200488610904133632', 'indices': [185, 208], 'media_url': 'http://pbs.twimg.com/media/EKj-B_nX0AAOGSn.png', 'media_url_https': 'https://pbs.twimg.com/media/EKj-B_nX0AAOGSn.png', 'url': 'https://t.co/YngzAn9vKZ', 'display_url': 'pic.twitter.com/YngzAn9vKZ', 'expanded_url': 'https://twitter.com/JoeBiden/status/1200506968273805312/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1154, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 676, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}",2019-11-29 20:09:00,1084,251,en,,
2705,1200489855748317184,"Not a joke, folks. To celebrate Black Friday we’re giving you an extra 10% off our #TeamJoe gear! Head to https://t.co/4ZoEsZoFlS and use the code ‘BlackFridayDeal’ to receive your discount. https://t.co/425cWaxCpz","{'hashtags': [{'text': 'TeamJoe', 'indices': [83, 91]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4ZoEsZoFlS', 'expanded_url': 'https://joe.link/34zViyW', 'display_url': 'joe.link/34zViyW', 'indices': [106, 129]}], 'media': [{'id': 1200485473791160320, 'id_str': '1200485473791160320', 'indices': [191, 214], 'media_url': 'http://pbs.twimg.com/media/EKj7LY9WsAAAmIq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKj7LY9WsAAAmIq.jpg', 'url': 'https://t.co/425cWaxCpz', 'display_url': 'pic.twitter.com/425cWaxCpz', 'expanded_url': 'https://twitter.com/JoeBiden/status/1200489855748317184/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 577, 'resize': 'fit'}}}]}",2019-11-29 19:01:00,395,99,en,,
2706,1200471987820220416,"I believe in redemption. As president, I’ll ensure that those who were formerly incarcerated have the opportunity to fully reintegrate into society, earn a good living, and participate in our democracy as our fellow citizens.

Read my full plan here: https://t.co/fsdoT4QPAb https://t.co/OK3OJtxf0Q","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fsdoT4QPAb', 'expanded_url': 'http://JoeBiden.com/Justice', 'display_url': 'JoeBiden.com/Justice', 'indices': [251, 274]}], 'media': [{'id': 1153518794607857665, 'id_str': '1153518794607857665', 'indices': [275, 298], 'media_url': 'http://pbs.twimg.com/media/EAIgCi8XYAAvB_j.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAIgCi8XYAAvB_j.jpg', 'url': 'https://t.co/OK3OJtxf0Q', 'display_url': 'pic.twitter.com/OK3OJtxf0Q', 'expanded_url': 'https://twitter.com/JoeBiden/status/1200471987820220416/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}",2019-11-29 17:50:00,2569,578,en,,
2707,1200459405226938370,Jill and I greatly admire the work of @NobelPrize laureate @DenisMukwege and @PanziHospital for raising awareness and caring for survivors of sexual violence in eastern Congo. We must end impunity for perpetrators. #16Days,"{'hashtags': [{'text': '16Days', 'indices': [215, 222]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NobelPrize', 'name': 'The Nobel Prize', 'id': 16465385, 'id_str': '16465385', 'indices': [38, 49]}, {'screen_name': 'DenisMukwege', 'name': 'Denis Mukwege', 'id': 858120066, 'id_str': '858120066', 'indices': [59, 72]}, {'screen_name': 'PanziHospital', 'name': 'Hôpital G.R de Panzi', 'id': 2576824850, 'id_str': '2576824850', 'indices': [77, 91]}], 'urls': []}",2019-11-29 17:00:00,795,158,en,,
2708,1200438644974198790,Thank you @JeanneShaheen for leading the fight to ensure that women veterans have the resources they need to be safe from violence. One of my top priorities as president will be to renew and expand VAWA — including passing this bill. https://t.co/51LdnkcUn6,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JeanneShaheen', 'name': 'Jeanne Shaheen', 'id': 14125897, 'id_str': '14125897', 'indices': [10, 24]}], 'urls': [{'url': 'https://t.co/51LdnkcUn6', 'expanded_url': 'https://twitter.com/JeanneShaheen/status/1199707213717286912', 'display_url': 'twitter.com/JeanneShaheen/…', 'indices': [234, 257]}]}",2019-11-29 15:37:30,1166,283,en,,
2709,1200099533683736577,"We have so much to be thankful for — today and every day. Happy Thanksgiving to those serving overseas who can’t be home with family, and to Americans in every corner of the country. We hope your day is filled with family and friends, laughter, and gratitude. https://t.co/Sp0NGh1aaC","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1200098338768588801, 'id_str': '1200098338768588801', 'indices': [260, 283], 'media_url': 'http://pbs.twimg.com/media/EKebFKnWkAE2pTq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKebFKnWkAE2pTq.jpg', 'url': 'https://t.co/Sp0NGh1aaC', 'display_url': 'pic.twitter.com/Sp0NGh1aaC', 'expanded_url': 'https://twitter.com/JoeBiden/status/1200099533683736577/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 515, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 909, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1551, 'resize': 'fit'}}}]}",2019-11-28 17:10:00,18211,2108,en,,
2710,1199859199930511368,I’ve dedicated my life to public service. We need a president who is ready on day one. https://t.co/I1iomqIsJh,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1199853265623666688, 'id_str': '1199853265623666688', 'indices': [87, 110], 'media_url': 'http://pbs.twimg.com/media/EKa-GqRXkAEtZ2O.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKa-GqRXkAEtZ2O.jpg', 'url': 'https://t.co/I1iomqIsJh', 'display_url': 'pic.twitter.com/I1iomqIsJh', 'expanded_url': 'https://twitter.com/JoeBiden/status/1199859199930511368/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2019-11-28 01:15:00,9575,1412,en,,
2711,1199825477826994177,"The effects of climate change are devastating, and we must take action.

My bold plan will ensure the U.S leads the world to address the climate emergency. 
https://t.co/DzVEPLibYT","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DzVEPLibYT', 'expanded_url': 'https://www.nytimes.com/2019/11/26/climate/greenhouse-gas-emissions-carbon.html', 'display_url': 'nytimes.com/2019/11/26/cli…', 'indices': [157, 180]}]}",2019-11-27 23:01:00,1701,413,en,,
2712,1199777914373328897,"Many of those seeking asylum on our southern border are fleeing horrific forms of gender-based violence. As president, I will restore asylum status for domestic violence survivors &amp; spearhead an initiative to end violence against women and girls in Central America. #16Days","{'hashtags': [{'text': '16Days', 'indices': [270, 277]}], 'symbols': [], 'user_mentions': [], 'urls': []}",2019-11-27 19:52:00,2371,446,en,,
2713,1199758536663658497,"Obamacare provided protections to over 100 million Americans with pre-existing conditions. It was a huge step forward, but we can’t stop there. I’ll protect and build on Obamacare to ensure every American has the peace of mind that comes with quality, affordable health care.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2019-11-27 18:35:00,5549,1046,en,,
2714,1199729596213669896,We cannot let President Trump define who we are as a nation. America is hopeful and inclusive — we give hate no safe harbor and leave no one behind. We are everything that Donald Trump is not. https://t.co/98nSHN3hSJ,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1199719099582107648, 'id_str': '1199719099582107648', 'indices': [193, 216], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1199719099582107648/img/241qsunqW5bIajKr.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1199719099582107648/img/241qsunqW5bIajKr.jpg', 'url': 'https://t.co/98nSHN3hSJ', 'display_url': 'pic.twitter.com/98nSHN3hSJ', 'expanded_url': 'https://twitter.com/JoeBiden/status/1199729596213669896/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2019-11-27 16:40:00,22105,5308,en,,
2715,1199516945105637376,"We’ve got to build a stronger, more inclusive middle class. That starts by strengthening public and private sector unions — because all workers should be empowered to bargain for what they deserve. 
 
Read my full plan: https://t.co/nDK9O2XWWY","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nDK9O2XWWY', 'expanded_url': 'http://joebiden.com/empowerworkers', 'display_url': 'joebiden.com/empowerworkers', 'indices': [220, 243]}]}",2019-11-27 02:35:00,1836,393,en,,
2716,1199498573655625729,"It’s not enough to wish the world was better — we have to make it so. That belief has guided my life as it has Rev. Dr. Frantz Whitfield's. He’s a pillar of Iowa's faith community, and I’m grateful to have his support. https://t.co/LulKAlCc3x","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1199495815850594304, 'id_str': '1199495815850594304', 'indices': [219, 242], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1199495815850594304/img/h8Uj5nifCcEgfypC.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1199495815850594304/img/h8Uj5nifCcEgfypC.jpg', 'url': 'https://t.co/LulKAlCc3x', 'display_url': 'pic.twitter.com/LulKAlCc3x', 'expanded_url': 'https://twitter.com/JoeBiden/status/1199498573655625729/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2019-11-27 01:22:00,2051,426,en,,
2717,1199471394612023303,"Prescription drug corporations are profiteering off of the pocketbooks of sick individuals — it’s wrong.
 
It’s time to stand up to this abuse of power – and I’m ready to take on the battle as president. Read my plan: https://t.co/ysfLJKi5xY","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ysfLJKi5xY', 'expanded_url': 'http://joebiden.com/healthcare', 'display_url': 'joebiden.com/healthcare', 'indices': [218, 241]}]}",2019-11-26 23:34:00,1346,306,en,,
2718,1199452953037484032,"I'd love to, but it's right before the New Hampshire primary — I'll be busy talking to voters about how I'm going to beat Donald Trump. Come join me!

You can sign up to join our team here: https://t.co/gnaFCACYrW https://t.co/CJCjjl826m","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gnaFCACYrW', 'expanded_url': 'http://JoeBiden.com/Join', 'display_url': 'JoeBiden.com/Join', 'indices': [190, 213]}, {'url': 'https://t.co/CJCjjl826m', 'expanded_url': 'https://twitter.com/billyeichner/status/1199445581082443776', 'display_url': 'twitter.com/billyeichner/s…', 'indices': [214, 237]}]}",2019-11-26 22:20:43,1510,236,en,,
2719,1199434028656529414,It’s going to take all hands on deck to reach our end of month goal — I’d really appreciate your help. Chip in what you can: https://t.co/G9Sk0juyUt https://t.co/PkTh2Izypn,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/G9Sk0juyUt', 'expanded_url': 'https://joe.link/2OKlWP7', 'display_url': 'joe.link/2OKlWP7', 'indices': [125, 148]}, {'url': 'https://t.co/PkTh2Izypn', 'expanded_url': 'https://twitter.com/SymoneDSanders/status/1199381807923376128', 'display_url': 'twitter.com/SymoneDSanders…', 'indices': [149, 172]}]}",2019-11-26 21:05:31,651,188,en,,
2720,1199422824504422400,America’s farmers deserve better. https://t.co/r9TEIuX2kE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1199420250216914945, 'id_str': '1199420250216914945', 'indices': [34, 57], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1199420250216914945/img/dK-9kT_RQXseatjK.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1199420250216914945/img/dK-9kT_RQXseatjK.jpg', 'url': 'https://t.co/r9TEIuX2kE', 'display_url': 'pic.twitter.com/r9TEIuX2kE', 'expanded_url': 'https://twitter.com/JoeBiden/status/1199422824504422400/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2019-11-26 20:21:00,1996,498,en,,
2721,1199394771359416322,"The next president will face the enormous challenge of picking up the pieces of America's broken foreign policy under President Trump.
 
There’s no time for on-the-job training. We need a leader who is ready on day one. https://t.co/Ty6bEoNl96","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1199392050162126854, 'id_str': '1199392050162126854', 'indices': [220, 243], 'media_url': 'http://pbs.twimg.com/media/EKUakKjXsAAyGY7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKUakKjXsAAyGY7.jpg', 'url': 'https://t.co/Ty6bEoNl96', 'display_url': 'pic.twitter.com/Ty6bEoNl96', 'expanded_url': 'https://twitter.com/JoeBiden/status/1199394771359416322/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2019-11-26 18:29:31,10132,1930,en,,
2722,1199158331987742720,"South Carolina’s Social Security number requirement is an unnecessary burden that discourages folks from participating in our political process. It's wrong and should be reversed. 
 
We should be making voting easier — not harder. https://t.co/VFXIRVnZON","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VFXIRVnZON', 'expanded_url': 'https://www.postandcourier.com/politics/democrats-sue-over-sc-s-social-security-number-requirement-for/article_eef51dae-0f22-11ea-9648-a3c9665f5c89.html', 'display_url': 'postandcourier.com/politics/democ…', 'indices': [231, 254]}]}",2019-11-26 02:50:00,2764,701,en,,
2723,1199146000566243328,"I'm incredibly honored to have the endorsement of Tom and Christie Vilsack. I know with their support, we can win the Iowa caucus, earn the nomination, and beat Donald Trump next November. https://t.co/dZqI2XrqUS","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1199143382267944960, 'id_str': '1199143382267944960', 'indices': [189, 212], 'media_url': 'http://pbs.twimg.com/media/EKQ26kOWkAII2g4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKQ26kOWkAII2g4.jpg', 'url': 'https://t.co/dZqI2XrqUS', 'display_url': 'pic.twitter.com/dZqI2XrqUS', 'expanded_url': 'https://twitter.com/JoeBiden/status/1199146000566243328/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",2019-11-26 02:01:00,2055,441,en,,
2724,1199133166050693121,"The American people are still waiting to see your tax returns, @realDonaldTrump. What are you hiding?","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [63, 79]}], 'urls': []}",2019-11-26 01:10:00,58113,9786,en,,
2725,1199119324616617985,"We must get Donald Trump out of the White House. Once we do, we can:

- Combat climate change
- Rebuild a more inclusive middle class
- Protect and build on Obamacare
- Ensure our government works for all Americans — not just the powerful","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2019-11-26 00:15:00,13725,2192,en,,
