,id,full_text,entities,created_at,favourite,retweets,language,geo,in_reply,date,time_of_day,tweet_length,hour,day_or_night,days_to_election
1407,1289734510964281345,"Congressman Jason Smith (@JasonSmithMO) is a conservative warrior for Missouri! He helped us Cut your Taxes, Build the Wall, and he stands strongly with me against the Radical Left! Jason has my Complete and Total Endorsement! #MO08 https://t.co/OjXBNwrWne","{'hashtags': [{'text': 'MO08', 'indices': [227, 232]}], 'symbols': [], 'user_mentions': [{'screen_name': 'JasonSmithMO', 'name': '@JasonSmithMO', 'id': 26653478, 'id_str': '26653478', 'indices': [25, 38]}], 'urls': [{'url': 'https://t.co/OjXBNwrWne', 'expanded_url': 'https://secure.winred.com/jasonsmith/donate', 'display_url': 'secure.winred.com/jasonsmith/don…', 'indices': [233, 256]}]}",2020-08-02 01:27:24,14269,3745,en,,,2020-08-02 01:27:24,night,38,15,1,93
1408,1289734498561617920,"Dale Crafts (@DaleCraftsME) will be a tremendous Congressman for Maine! An experienced businessman, Dale knows how to Create Jobs. He loves our Vets and Military, and he will always defend your Second Amendment. Dale has my Complete and Total Endorsement! https://t.co/qwY6VaxbWF","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DaleCraftsME', 'name': 'Dale Crafts', 'id': 1179018323935334400, 'id_str': '1179018323935334400', 'indices': [13, 26]}], 'urls': [{'url': 'https://t.co/qwY6VaxbWF', 'expanded_url': 'https://secure.winred.com/dale-crafts-for-congress/contribute', 'display_url': 'secure.winred.com/dale-crafts-fo…', 'indices': [256, 279]}]}",2020-08-02 01:27:21,14872,3943,en,,,2020-08-02 01:27:21,night,41,23,1,93
1409,1289731760838721536,Big flare ups in Europe. Fake News USA doesn’t like talking about this! https://t.co/7TR2hosXqZ,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7TR2hosXqZ', 'expanded_url': 'https://twitter.com/bopinion/status/1289548347934564352', 'display_url': 'twitter.com/bopinion/statu…', 'indices': [72, 95]}]}",2020-08-02 01:16:28,32556,8289,en,,,2020-08-02 01:16:28,night,14,21,1,93
1410,1289674638285447168,"“Biden to raise taxes by 3 Trillion Dollars.” Actually, it will be much more than that, and much of it on nonsense. Markets and your 401k’s will CRASH. Jobs will disappear!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-01 21:29:29,111609,29032,en,,,2020-08-01 21:29:29,evening,31,19,1,94
1411,1289657702608547840,"Very excited to see @SeanHannity’s long awaited new book, 'Live Free or Die: America (and the World) on the Brink' which will be released on Tuesday, August 4th. Sean is a Great American Patriot. Make sure to get your copy today! https://t.co/XNci6lJ96v","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'seanhannity', 'name': 'Sean Hannity', 'id': 41634520, 'id_str': '41634520', 'indices': [20, 32]}], 'urls': [{'url': 'https://t.co/XNci6lJ96v', 'expanded_url': 'https://www.seanhannitybook.com/', 'display_url': 'seanhannitybook.com', 'indices': [230, 253]}]}",2020-08-01 20:22:11,58564,14525,en,,,2020-08-01 20:22:11,evening,42,18,1,94
1412,1289656445261119490,"A great new book, “Defender in Chief: Donald Trump's Fight for Presidential Power”, written by celebrated constitutional scholar, John Yoo, is now available. Thanks so much John – greatly appreciate your support and words of wisdom! https://t.co/QAdxcK33Su","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289656442002329601, 'id_str': '1289656442002329601', 'indices': [233, 256], 'media_url': 'http://pbs.twimg.com/media/EeXHs3vX0AENb-r.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeXHs3vX0AENb-r.jpg', 'url': 'https://t.co/QAdxcK33Su', 'display_url': 'pic.twitter.com/QAdxcK33Su', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1289656445261119490/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 329, 'h': 500, 'resize': 'fit'}, 'large': {'w': 329, 'h': 500, 'resize': 'fit'}, 'medium': {'w': 329, 'h': 500, 'resize': 'fit'}}}]}",2020-08-01 20:17:11,32304,8450,en,,,2020-08-01 20:17:11,evening,37,18,1,94
1413,1289646330361470977,"I actually agree with this. Too much income disparity. Changes must be made, and soon! https://t.co/YZx6gPDTMb","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YZx6gPDTMb', 'expanded_url': 'https://twitter.com/businessinsider/status/1288701699230707718', 'display_url': 'twitter.com/businessinside…', 'indices': [87, 110]}]}",2020-08-01 19:37:00,97169,26867,en,,,2020-08-01 19:37:00,evening,16,17,1,94
1414,1289644402906763265,"Peggy Noonan, a “Concast” MSDNC @WSJ puppet, doesn’t have a clue, and hasn’t for many years. Never got the “Trump thing”. She plays right into the hands of the stupid people!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WSJ', 'name': 'The Wall Street Journal', 'id': 3108351, 'id_str': '3108351', 'indices': [32, 36]}], 'urls': []}",2020-08-01 19:29:20,51426,12417,en,,,2020-08-01 19:29:20,evening,31,14,1,94
1415,1289639829810999297,Payroll Tax Cut plus Dollars!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-01 19:11:10,164268,30221,fr,,,2020-08-01 19:11:10,evening,5,0,1,94
1416,1289636367283232768,"Jake, this wasn’t a Trump Rally, but rather a very successful gathering of the great Sheriffs and Law Enforcement (of Florida) who gave me their unequivocal ENDORSEMENT. No Defund the Police here. Best Wishes! https://t.co/xloRKGnb97","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xloRKGnb97', 'expanded_url': 'https://twitter.com/TheLeadCNN/status/1289314234086461440', 'display_url': 'twitter.com/TheLeadCNN/sta…', 'indices': [210, 233]}]}",2020-08-01 18:57:24,60637,17323,en,,,2020-08-01 18:57:24,evening,35,22,1,94
1417,1289633359681839105,"Wrong! We have more cases because we have tested far more than any other country, 60,000,000. If we tested less, there would be less cases. How did Italy, France &amp; Spain do? Now Europe sadly has flare ups. Most of our governors worked hard &amp; smart. We will come back STRONG!

:: https://t.co/hhwYOrnWZn","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hhwYOrnWZn', 'expanded_url': 'https://twitter.com/CBSNews/status/1289239786452996097', 'display_url': 'twitter.com/CBSNews/status…', 'indices': [287, 310]}]}",2020-08-01 18:45:27,72300,19583,en,,,2020-08-01 18:45:27,evening,53,19,1,94
1418,1289408673324777472,Homeland Security is not leaving Portland until local police complete cleanup of Anarchists and Agitators!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-01 03:52:38,166081,33501,en,,,2020-08-01 03:52:38,night,15,18,1,94
1419,1289407195029762049,Obama worked harder for Hillary Clinton and the losing Clinton Campaign than she worked for herself! Now he’s working with Sleepy Joe - will be same result. MAGA is energized like never before!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-01 03:46:45,174334,37030,en,,,2020-08-01 03:46:45,night,33,18,1,94
1420,1289397528639791104,We have more Cases because we do more Testing. It’s Lamestream Media Gold!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-08-01 03:08:21,218074,34108,en,,,2020-08-01 03:08:21,night,13,15,1,94
1421,1289358246541553664,"We beat Obama 4 years ago, he worked harder than Crooked Hillary, and we’ll do it again! https://t.co/oaqnlkr7bW","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oaqnlkr7bW', 'expanded_url': 'https://twitter.com/HeyTammyBruce/status/1289039724699688960', 'display_url': 'twitter.com/HeyTammyBruce/…', 'indices': [89, 112]}]}",2020-08-01 00:32:15,119163,27828,en,,,2020-08-01 00:32:15,night,18,12,1,94
1422,1289353615224668160,"I’m with you all the way, thank you!
https://t.co/JL15Lh7I7A","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289306979803045890, 'id_str': '1289306979803045890', 'indices': [37, 60], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1289306979803045890/img/cUyx2UoGMvmEEL2t.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1289306979803045890/img/cUyx2UoGMvmEEL2t.jpg', 'url': 'https://t.co/JL15Lh7I7A', 'display_url': 'pic.twitter.com/JL15Lh7I7A', 'expanded_url': 'https://twitter.com/TeamTrump/status/1289307122430349312/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1289307122430349312, 'source_status_id_str': '1289307122430349312', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-08-01 00:13:51,98076,25589,en,,,2020-08-01 00:13:51,night,9,1,1,94
1423,1289314056654843905,https://t.co/t6R84x4PbP,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289305285673320450, 'id_str': '1289305285673320450', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1289305285673320450/img/Kh5rNppxxy12ef7T.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1289305285673320450/img/Kh5rNppxxy12ef7T.jpg', 'url': 'https://t.co/t6R84x4PbP', 'display_url': 'pic.twitter.com/t6R84x4PbP', 'expanded_url': 'https://twitter.com/TeamTrump/status/1289305379210395650/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1289305379210395650, 'source_status_id_str': '1289305379210395650', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-07-31 21:36:40,57835,14934,und,,,2020-07-31 21:36:40,evening,1,1,1,95
1424,1289312630608465920,"I am thrilled to be back in my home state of Florida—and honored to receive the endorsement of dozens of incredible Florida Sheriffs, THANK YOU! #LESM https://t.co/THl3IUf19Y","{'hashtags': [{'text': 'LESM', 'indices': [145, 150]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/THl3IUf19Y', 'expanded_url': 'https://www.pscp.tv/w/cfMrZTEzNTg4Mzh8MUx5eEJhYkFuYVlKTgNcgCE2v5CpvcrgOCDUneU4tN9fDN-7nXh7_M6r5jym?t=1s', 'display_url': 'pscp.tv/w/cfMrZTEzNTg4…', 'indices': [151, 174]}]}",2020-07-31 21:31:00,85107,21501,en,,,2020-07-31 21:31:00,evening,27,0,1,95
1425,1289284178127646720,"The Democrats are holding back the $1,200 to $3,400 (family of four) checks that were ready to be sent out!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-31 19:37:56,197030,59408,en,,,2020-07-31 19:37:56,evening,20,0,1,95
1426,1289283987718828032,Very disappointed in @SenSchumer for blocking the temporary extension of the $600 unemployment benefits. The Do Nothing Democrats are more interested in playing politics than in helping our deserving people. DRAIN THE SWAMP ON NOVEMBER 3RD!,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SenSchumer', 'name': 'Chuck Schumer', 'id': 17494010, 'id_str': '17494010', 'indices': [21, 32]}], 'urls': []}",2020-07-31 19:37:11,114344,36471,en,,,2020-07-31 19:37:11,evening,36,22,1,95
1427,1289283091635122176,"Pelosi &amp; Schumer blocked desperately needed unemployment payments, which is so terrible, especially since they fully understand that it was not the workers fault that they are unemployed, it’s the fault of China!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-31 19:33:37,139908,40402,en,,,2020-07-31 19:33:37,evening,33,20,1,95
1428,1289282585718190080,"Pelosi &amp; Schumer have no interest in making a deal that is good for our Country and our People. All they want is a trillion dollars, and much more, for their Radical Left Governed States, most of which are doing very badly. It is called a BAILOUT for many years of bad Dem Mgmt!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-31 19:31:36,84123,25307,en,,,2020-07-31 19:31:36,evening,54,19,1,95
1429,1289275972919816192,".@BillHagertyTN, an outstanding man and one of the best Ambassadors ever (Japan), is running an excellent campaign for the Senate. He loves Tennessee and loves our Country. We need him badly in Washington. He has my Complete and Total Endorsement!
https://t.co/VGeHlzYfwy","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BillHagertyTN', 'name': 'Bill Hagerty', 'id': 1152598802873880576, 'id_str': '1152598802873880576', 'indices': [1, 15]}], 'urls': [{'url': 'https://t.co/VGeHlzYfwy', 'expanded_url': 'https://secure.winred.com/teamhagerty/launch', 'display_url': 'secure.winred.com/teamhagerty/la…', 'indices': [248, 271]}]}",2020-07-31 19:05:20,43261,13083,en,,,2020-07-31 19:05:20,evening,41,18,1,95
1430,1289275311272521728,"We just got 50% in Rasmussen, and much higher in our internal polls. We are doing a new ad campaign on Sleepy Joe Biden that will be out on Monday. He has been brought even further LEFT than Crazy Bernie Sanders ever thought possible. By the way, Bernie’s people love me on Trade!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-31 19:02:42,94357,22763,en,,,2020-07-31 19:02:42,evening,53,17,1,95
1431,1289260338135699456,"Great job by Jim Jordan, and also some very good statements by Tony Fauci. Big progress being made! https://t.co/8Oeca9H3yq","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8Oeca9H3yq', 'expanded_url': 'https://twitter.com/thehill/status/1289220551752310784', 'display_url': 'twitter.com/thehill/status…', 'indices': [100, 123]}]}",2020-07-31 18:03:12,75814,18479,en,,,2020-07-31 18:03:12,evening,19,15,1,95
1432,1289201326375804930,".....Our massive testing capability, rather than being praised, is used by the Lamestream Media and their partner, the Do Nothing Radical Left Democrats, as a point of scorn. This testing, and what we have so quickly done, is used as a Fake News weapon. Sad!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-31 14:08:43,84060,18567,en,,25073877.0,2020-07-31 14:08:43,afternoon,45,14,0,95
1433,1289201322588241920,"Somebody please tell Congressman Clyburn, who doesn’t have a clue, that the chart he put up indicating more CASES for the U.S. than Europe, is because we do MUCH MORE testing than any other country in the World. If we had no testing, or bad testing, we would show very few CASES..","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-31 14:08:42,139801,31740,en,,,2020-07-31 14:08:42,afternoon,52,1,0,95
1434,1289187953269342208,https://t.co/O8bK1Ewtqu,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1289181667924598785, 'id_str': '1289181667924598785', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1289181667924598785/img/8MRkHQ7XwWqRKH-1.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1289181667924598785/img/8MRkHQ7XwWqRKH-1.jpg', 'url': 'https://t.co/O8bK1Ewtqu', 'display_url': 'pic.twitter.com/O8bK1Ewtqu', 'expanded_url': 'https://twitter.com/Jim_Jordan/status/1289186811970048000/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1282, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 674, 'resize': 'fit'}}, 'source_status_id': 1289186811970048000, 'source_status_id_str': '1289186811970048000', 'source_user_id': 18166778, 'source_user_id_str': '18166778'}]}",2020-07-31 13:15:34,52443,17605,und,,,2020-07-31 13:15:34,afternoon,1,0,0,95
1435,1288981002849865728,Great to spend time with Mike Singletary while going to Texas. He’s one of the greatest football players ever — A strong man and a really good person. Great being with you Mike! https://t.co/lWsYn4lhOm,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1288980997296607233, 'id_str': '1288980997296607233', 'indices': [178, 201], 'media_url': 'http://pbs.twimg.com/media/EeNhY0IX0AEtlAt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeNhY0IX0AEtlAt.jpg', 'url': 'https://t.co/lWsYn4lhOm', 'display_url': 'pic.twitter.com/lWsYn4lhOm', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1288981002849865728/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}}}]}",2020-07-30 23:33:13,117272,20374,en,,,2020-07-30 23:33:13,night,34,23,1,96
1436,1288968970331213830,"My Administration has been focused on finding treatments for Coronavirus. If you’ve recovered from Coronavirus, donate your plasma today to help SAVE LIVES! Together, we will beat the Virus!

🌐https://t.co/YLpBCgf837 https://t.co/IyO4livTLm","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YLpBCgf837', 'expanded_url': 'http://Coronavirus.gov', 'display_url': 'Coronavirus.gov', 'indices': [193, 216]}], 'media': [{'id': 1288968755423436800, 'id_str': '1288968755423436800', 'indices': [217, 240], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1288968755423436800/pu/img/Z7EXh--WcWuUZHnY.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1288968755423436800/pu/img/Z7EXh--WcWuUZHnY.jpg', 'url': 'https://t.co/IyO4livTLm', 'display_url': 'pic.twitter.com/IyO4livTLm', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1288968970331213830/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",2020-07-30 22:45:25,61776,16863,en,,,2020-07-30 22:45:25,evening,31,23,1,96
1437,1288966119676616704,"As the Wall goes up, illegal crossings go down. This past week we built over 10 miles of Wall at our Southern Border. We now have 256 miles of NEW Wall and we are on track to have 300 miles completed by the end of August! https://t.co/AWl0dYfY1w","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1288966115184578560, 'id_str': '1288966115184578560', 'indices': [222, 245], 'media_url': 'http://pbs.twimg.com/media/EeNT2j8XkAA9vJg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeNT2j8XkAA9vJg.jpg', 'url': 'https://t.co/AWl0dYfY1w', 'display_url': 'pic.twitter.com/AWl0dYfY1w', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1288966119676616704/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}}]}",2020-07-30 22:34:05,139290,30308,en,,,2020-07-30 22:34:05,evening,47,21,1,96
1438,1288947487911419905,https://t.co/DzCU5kF6Mm,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1288947424476770310, 'id_str': '1288947424476770310', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1288947424476770310/pu/img/z048Rc2e8eyBeAAl.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1288947424476770310/pu/img/z048Rc2e8eyBeAAl.jpg', 'url': 'https://t.co/DzCU5kF6Mm', 'display_url': 'pic.twitter.com/DzCU5kF6Mm', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1288947487911419905/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",2020-07-30 21:20:03,67759,25617,und,,,2020-07-30 21:20:03,evening,1,19,1,96
1439,1288933202812456968,"We are going to WIN the 2020 Election, BIG! #MAGA","{'hashtags': [{'text': 'MAGA', 'indices': [44, 49]}], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-30 20:23:17,444024,81808,en,,,2020-07-30 20:23:17,evening,10,17,1,96
1440,1288933078287745024,"Must know Election results on the night of the Election, not days, months, or even years later!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-30 20:22:47,173462,37202,en,,,2020-07-30 20:22:47,evening,17,16,1,96
1441,1288932940337090561,"Glad I was able to get the very dishonest LameStream Media to finally start talking about the RISKS to our Democracy from dangerous Universal Mail-In-Voting (not Absentee Voting, which I totally support!).","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-30 20:22:14,106228,27244,en,,,2020-07-30 20:22:14,evening,32,13,1,96
1442,1288907923914137604,"...the phone with his amazing wife Gloria, daughter, Melanie, and son Vincent to express my deepest condolences to the entire family. @FLOTUS Melania and I loved Herman Cain, a great man. Herman, Rest In Peace! https://t.co/GNUf5jHjX0","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FLOTUS', 'name': 'Melania Trump', 'id': 818876014390603776, 'id_str': '818876014390603776', 'indices': [134, 141]}], 'urls': [], 'media': [{'id': 1288907918146965504, 'id_str': '1288907918146965504', 'indices': [211, 234], 'media_url': 'http://pbs.twimg.com/media/EeMe7DFWkAATitM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeMe7DFWkAATitM.jpg', 'url': 'https://t.co/GNUf5jHjX0', 'display_url': 'pic.twitter.com/GNUf5jHjX0', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1288907923914137604/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 432, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 762, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1301, 'resize': 'fit'}}}]}",2020-07-30 18:42:50,104731,21974,en,,25073877.0,2020-07-30 18:42:50,evening,36,0,1,96
1443,1288907916020461569,"My friend Herman Cain, a Powerful Voice of Freedom and all that is good, passed away this morning. Herman had an incredible career and was adored by everyone that ever met him, especially me. He was a very special man, an American Patriot, and great friend. I just got off...","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-30 18:42:48,143401,30060,en,,,2020-07-30 18:42:48,evening,50,0,1,96
1444,1288843391065882629,"Support Patio Pizza and its wonderful owner, Guy Caligiuri, in St. James, Long Island (N.Y.). Great Pizza!!! @Varneyco","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Varneyco', 'name': 'Varney & Co.', 'id': 281610530, 'id_str': '281610530', 'indices': [109, 118]}], 'urls': []}",2020-07-30 14:26:24,111221,23652,en,,,2020-07-30 14:26:24,afternoon,18,21,0,96
1445,1288832830773100544,"Drug prices will soon be lowered massively. Big Pharma (Drug Companies) are advertising against me like crazy because lower prices mean less profit. When you watch a Fake Ad, just think lower drug prices!!!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-30 13:44:26,136431,33740,en,,,2020-07-30 13:44:26,afternoon,34,20,0,96
1446,1288826742539464707,"Kate Brown, Governor of Oregon, isn’t doing her job. She must clear out, and in some cases arrest, the Anarchists &amp; Agitators in Portland. If she can’t do it, the Federal Government will do it for her. We will not be leaving until there is safety!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-30 13:20:15,115302,28218,en,,,2020-07-30 13:20:15,afternoon,46,19,0,96
1447,1288818160389558273,"With Universal Mail-In Voting (not Absentee Voting, which is good), 2020 will be the most INACCURATE &amp; FRAUDULENT Election in history. It will be a great embarrassment to the USA. Delay the Election until people can properly, securely and safely vote???","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-30 12:46:09,238564,59942,en,,,2020-07-30 12:46:09,afternoon,41,17,0,96
1448,1288815049604292610,"Major China Virus flare ups in many of the countries that the Fake News was touting as doing so well. Some of these countries are now a disaster. Lamestream Media doesn’t want to report this. Also, highly inaccurate numbers being reported by many other countries!!! @WSJ","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WSJ', 'name': 'The Wall Street Journal', 'id': 3108351, 'id_str': '3108351', 'indices': [266, 270]}], 'urls': []}",2020-07-30 12:33:47,81349,21657,en,,,2020-07-30 12:33:47,afternoon,46,17,0,96
1449,1288809157722877952,"Mail-In Voting is already proving to be a catastrophic disaster. Even testing areas are way off. The Dems talk of foreign influence in voting, but they know that Mail-In Voting is an easy way for foreign countries to enter the race. Even beyond that, there’s no accurate count!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-30 12:10:22,107208,29586,en,,,2020-07-30 12:10:22,afternoon,48,16,0,96
1450,1288620254130626561,"Germany pays Russia billions of dollars a year for Energy, and we are supposed to protect Germany from Russia. What’s that all about? Also, Germany is very delinquent in their 2% fee to NATO. We are therefore moving some troops out of Germany!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-29 23:39:44,192130,44981,en,,,2020-07-29 23:39:44,night,43,14,1,97
1451,1288616496638255105,"Check out this Mail-In Voting experiment by a local news station! 
https://t.co/23tOdt1hYc","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1288481763375841280, 'id_str': '1288481763375841280', 'indices': [67, 90], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1288481763375841280/img/tOEw-fAJv3-ebXwc.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1288481763375841280/img/tOEw-fAJv3-ebXwc.jpg', 'url': 'https://t.co/23tOdt1hYc', 'display_url': 'pic.twitter.com/23tOdt1hYc', 'expanded_url': 'https://twitter.com/RNCResearch/status/1288482894894321668/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1288482894894321668, 'source_status_id_str': '1288482894894321668', 'source_user_id': 55329156, 'source_user_id_str': '55329156'}]}",2020-07-29 23:24:48,123698,58113,en,,,2020-07-29 23:24:48,night,12,1,1,97
1452,1288602262567153664,"New York Mail-In voting is in a disastrous state of condition. Votes from many weeks ago are missing - a total mess. They have no idea what is going on. Rigged Election. I told you so. Same thing would happen, but on massive scale, with USA. Fake News refuses to report!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-07-29 22:28:15,115139,38017,en,,,2020-07-29 22:28:15,evening,51,0,1,97
1453,1288599151349923840,".@FoxNews reported incorrectly what the Federal Government is doing with respect to Portland. We are demanding that the Governor &amp; Mayor do their job or we will do it for them. To complicated to discuss in a Tweet, but bad reporting by Fox (possibly on purpose!). @DHSgov","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FoxNews', 'name': 'Fox News', 'id': 1367531, 'id_str': '1367531', 'indices': [1, 9]}, {'screen_name': 'DHSgov', 'name': 'Homeland Security', 'id': 15647676, 'id_str': '15647676', 'indices': [268, 275]}], 'urls': []}",2020-07-29 22:15:53,94398,27772,en,,,2020-07-29 22:15:53,evening,47,22,1,97
