,results,full_text,entities,created_at,favourite,retweets
542,1304446916214702080,https://t.co/AXhNnDe8jG,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304446897579413505, 'id_str': '1304446897579413505', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/EhpTisaU0AEfRo_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhpTisaU0AEfRo_.jpg', 'url': 'https://t.co/AXhNnDe8jG', 'display_url': 'pic.twitter.com/AXhNnDe8jG', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1304446916214702080/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 464, 'resize': 'fit'}, 'small': {'w': 680, 'h': 308, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 464, 'resize': 'fit'}}}]}",2020-09-11 15:49:14,79225,15785
543,1304384845280403456,"In 2001, our Nation, united under God, made an unbreakable promise never to forget the nearly 3,000 innocent Americans who were senselessly killed on September 11th. On this sacred day — Patriot Day — we solemnly honor that commitment. https://t.co/LzAFPe72YX","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LzAFPe72YX', 'expanded_url': 'https://www.whitehouse.gov/presidential-actions/proclamation-patriot-day-2020/', 'display_url': 'whitehouse.gov/presidential-a…', 'indices': [236, 259]}]}",2020-09-11 11:42:36,142536,37643
544,1304370524710219776,#NeverForget #September11 https://t.co/vlqqkZa3bR,"{'hashtags': [{'text': 'NeverForget', 'indices': [0, 12]}, {'text': 'September11', 'indices': [13, 25]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304370519731515392, 'id_str': '1304370519731515392', 'indices': [26, 49], 'media_url': 'http://pbs.twimg.com/media/EhoOE6wWsAA2SRE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhoOE6wWsAA2SRE.jpg', 'url': 'https://t.co/vlqqkZa3bR', 'display_url': 'pic.twitter.com/vlqqkZa3bR', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1304370524710219776/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}}}]}",2020-09-11 10:45:41,175979,39885
545,1304362313743560704,Congratulations to JPMorgan Chase for ordering everyone BACK TO OFFICE on September 21st. Will always be better than working from home!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-11 10:13:04,163748,27812
546,1304243263445118976,"A vote for Republicans is a vote for safe communities, great jobs, and a limitless future for ALL Americans. Instead of letting Washington change us, despite all that we have been through, we are changing Washington! #MAGA https://t.co/5dlHJaMMhP","{'hashtags': [{'text': 'MAGA', 'indices': [217, 222]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304242889829085186, 'id_str': '1304242889829085186', 'indices': [223, 246], 'media_url': 'http://pbs.twimg.com/media/EhmZ_4UXcAIRLkP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhmZ_4UXcAIRLkP.jpg', 'url': 'https://t.co/5dlHJaMMhP', 'display_url': 'pic.twitter.com/5dlHJaMMhP', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1304243263445118976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 282, 'resize': 'fit'}, 'large': {'w': 1740, 'h': 721, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 497, 'resize': 'fit'}}}]}",2020-09-11 02:20:00,76104,21071
547,1304242043116552194,"I have taken the toughest-ever action to stand up to China’s rampant theft of Michigan jobs. Sleepy Joe Biden has vowed to remove those Tariffs and allow China to resume its pillaging. Joe Biden’s Agenda is Made in China, my agenda is Made in the USA! https://t.co/z8EuVOUYLE","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304241999378350083, 'id_str': '1304241999378350083', 'indices': [252, 275], 'media_url': 'http://pbs.twimg.com/media/EhmZMDIXgAMOJ8f.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhmZMDIXgAMOJ8f.jpg', 'url': 'https://t.co/z8EuVOUYLE', 'display_url': 'pic.twitter.com/z8EuVOUYLE', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1304242043116552194/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1800, 'h': 1013, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}",2020-09-11 02:15:09,67201,17656
548,1304237564203679745,"If Joe Biden is elected, far-left lunatics won’t just be running failed Dem Cities—they will be running the Department of Justice, the Department of Homeland Security, and the U.S. Supreme Court. No city, town or suburb will be safe. On November 3rd, your vote will SAVE AMERICA! https://t.co/N8TZagbEpr","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304237546810081282, 'id_str': '1304237546810081282', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/EhmVI4BXgAIkEMz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EhmVI4BXgAIkEMz.jpg', 'url': 'https://t.co/N8TZagbEpr', 'display_url': 'pic.twitter.com/N8TZagbEpr', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1304237564203679745/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 456, 'resize': 'fit'}, 'small': {'w': 680, 'h': 303, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 456, 'resize': 'fit'}}}]}",2020-09-11 01:57:21,68914,20528
549,1304236585790009344,"...the vaccine, destroy the suburbs, erase your borders, and indoctrinate your children with poisonous anti-American lies!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-11 01:53:28,58967,13451
550,1304236582300348417,"On November 3rd, Michigan will decide whether we will quickly return to record prosperity—or whether we allow Sleepy Joe Biden to impose a $4 TRILLION DOLLAR TAX HIKE, ban American Energy, confiscate your guns, shutdown the economy, shutdown auto production, delay...","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-11 01:53:27,91119,23443
551,1304235190571597824,"When we win I, as your President, will totally forgive ALL deferred payroll taxes with money from the General Fund. I will ALWAYS protect Seniors and your Social Security! Sleepy Joe Biden will do the opposite, he will raise your taxes and DESTROY our Country!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-11 01:47:55,165071,42526
552,1304222540861120512,https://t.co/FeQKud45vM,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304210546653360133, 'id_str': '1304210546653360133', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1304210546653360133/img/VlNqo8xCd-6nZ20W.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1304210546653360133/img/VlNqo8xCd-6nZ20W.jpg', 'url': 'https://t.co/FeQKud45vM', 'display_url': 'pic.twitter.com/FeQKud45vM', 'expanded_url': 'https://twitter.com/TeamTrump/status/1304211070186381313/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1304211070186381313, 'source_status_id_str': '1304211070186381313', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-09-11 00:57:39,34908,9458
553,1304222484628008961,https://t.co/lUOpuLmVul,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304200972290359296, 'id_str': '1304200972290359296', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1304200972290359296/img/aI4Ou17hVdsqr6Sd.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1304200972290359296/img/aI4Ou17hVdsqr6Sd.jpg', 'url': 'https://t.co/lUOpuLmVul', 'display_url': 'pic.twitter.com/lUOpuLmVul', 'expanded_url': 'https://twitter.com/TeamTrump/status/1304201138326179842/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1304201138326179842, 'source_status_id_str': '1304201138326179842', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-09-11 00:57:26,31351,8029
554,1304222441032409088,https://t.co/EGcrtXTSgU,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304201252520316929, 'id_str': '1304201252520316929', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1304201252520316929/img/2tx6PPsJkYggoMbo.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1304201252520316929/img/2tx6PPsJkYggoMbo.jpg', 'url': 'https://t.co/EGcrtXTSgU', 'display_url': 'pic.twitter.com/EGcrtXTSgU', 'expanded_url': 'https://twitter.com/TeamTrump/status/1304201401615167490/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1304201401615167490, 'source_status_id_str': '1304201401615167490', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-09-11 00:57:15,43396,11013
555,1304219549030588417,"THANK YOU MICHIGAN! #MAGA
https://t.co/K08pLLkoGT","{'hashtags': [{'text': 'MAGA', 'indices': [20, 25]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/K08pLLkoGT', 'expanded_url': 'https://www.pscp.tv/w/ciluVzEyMzE3NDF8MU93eFdMV2tEWW5LURDrPzsX7cPtJ_PdmITQVPPmnAYvHnqmZKYymaI6o0Ry?t=17s', 'display_url': 'pscp.tv/w/ciluVzEyMzE3…', 'indices': [26, 49]}]}",2020-09-11 00:45:46,56387,13596
556,1304192424462278657,Landing in the Great State of Michigan now. See you soon!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-10 22:57:59,136767,16451
557,1304166803283771392,"Mary Miller (@Miller_Congress) will be a terrific Congresswoman for Illinois! She is Strong on the Border, Life, Low Taxes, and she will always protect and defend your Second Amendment. Mary has my Complete and Total Endorsement! #IL15 https://t.co/vE7KFCcMVI","{'hashtags': [{'text': 'IL15', 'indices': [230, 235]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Miller_Congress', 'name': 'Mary Miller for Congress', 'id': 1180124969621168128, 'id_str': '1180124969621168128', 'indices': [13, 29]}], 'urls': [{'url': 'https://t.co/vE7KFCcMVI', 'expanded_url': 'https://secure.winred.com/mary-miller-for-congress/', 'display_url': 'secure.winred.com/mary-miller-fo…', 'indices': [236, 259]}]}",2020-09-10 21:16:10,30396,10293
558,1304166769419005955,"Congressman @RichHudson is working hard and creating jobs for the people of North Carolina! He strongly supports our Military, Vets and the Second Amendment. Richard has my Complete and Total Endorsement! #NC08 https://t.co/Tu2djiYJRi","{'hashtags': [{'text': 'NC08', 'indices': [205, 210]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RichHudson', 'name': 'Richard Hudson', 'id': 16874915, 'id_str': '16874915', 'indices': [12, 23]}], 'urls': [{'url': 'https://t.co/Tu2djiYJRi', 'expanded_url': 'https://secure.winred.com/hudson-for-congress/donate', 'display_url': 'secure.winred.com/hudson-for-con…', 'indices': [211, 234]}]}",2020-09-10 21:16:02,22600,5952
559,1304166722912636936,"Yvette Herrell (@Yvette4Congress) is a proven fighter for New Mexico! She strongly supports our Brave Law Enforcement, Life and the Second Amendment. Strong on the Border and Trade, Yvette has my Complete and Total Endorsement! #NM02 https://t.co/77hjYfVWAB","{'hashtags': [{'text': 'NM02', 'indices': [228, 233]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Yvette4congress', 'name': 'Yvette Herrell', 'id': 898787903609765890, 'id_str': '898787903609765890', 'indices': [16, 32]}], 'urls': [{'url': 'https://t.co/77hjYfVWAB', 'expanded_url': 'https://secure.winred.com/yvetteherrell/donate', 'display_url': 'secure.winred.com/yvetteherrell/…', 'indices': [234, 257]}]}",2020-09-10 21:15:51,21279,5788
560,1304166675902758918,"Jim Bognet (@Bognet4congress) will be a tremendous advocate for Pennsylvania in Congress! He is Tough on Immigration and Crime, and he is Strong on Jobs, our Military, Vets, and the Second Amendment. Jim has my Complete and Total Endorsement! #PA08 https://t.co/C0RFGAv3fj","{'hashtags': [{'text': 'PA08', 'indices': [243, 248]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Bognet4congress', 'name': 'Bognet For Congress', 'id': 1217891120241311745, 'id_str': '1217891120241311745', 'indices': [12, 28]}], 'urls': [{'url': 'https://t.co/C0RFGAv3fj', 'expanded_url': 'https://secure.winred.com/bognet-for-congress/donate', 'display_url': 'secure.winred.com/bognet-for-con…', 'indices': [249, 272]}]}",2020-09-10 21:15:40,20156,5882
561,1304166640112881664,".@LaurenBoebert is a tremendous fighter for the people of Colorado! A Rising Star, Lauren is Strong on the Second Amendment, Jobs, Energy, Healthcare and our incredible Military &amp; Vets. Lauren has my Complete and Total Endorsement! #CO03 https://t.co/GBgtJACiPc","{'hashtags': [{'text': 'CO03', 'indices': [236, 241]}], 'symbols': [], 'user_mentions': [{'screen_name': 'laurenboebert', 'name': 'Lauren Boebert for Congress (R-CO3)', 'id': 1201670995435646976, 'id_str': '1201670995435646976', 'indices': [1, 15]}], 'urls': [{'url': 'https://t.co/GBgtJACiPc', 'expanded_url': 'https://secure.winred.com/lauren-boebert-for-congress/donate', 'display_url': 'secure.winred.com/lauren-boebert…', 'indices': [242, 265]}]}",2020-09-10 21:15:31,26781,7433
562,1304166604972924929,".@Kat_Cammack will be an incredible Congresswoman and leader for Florida! A Successful Businesswoman, she strongly supports our Brave First Responders &amp; Law Enforcement, Life and the Second Amendment! Kat has my Complete and Total Endorsement #FL03 https://t.co/opR9Cpd00k","{'hashtags': [{'text': 'FL03', 'indices': [247, 252]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Kat_Cammack', 'name': 'Kat Cammack', 'id': 1214912699311837184, 'id_str': '1214912699311837184', 'indices': [1, 13]}], 'urls': [{'url': 'https://t.co/opR9Cpd00k', 'expanded_url': 'https://secure.winred.com/katcammack/donate', 'display_url': 'secure.winred.com/katcammack/don…', 'indices': [253, 276]}]}",2020-09-10 21:15:23,27548,9563
563,1304166554515451912,".@ByronDonalds will be a phenomenal Congressman for the people of Florida! He strongly supports our Brave Law Enforcement, School Choice, Military, Vets and the Second Amendment! Byron is a Rising Star! He has my Complete and Total Endorsement! #FL19 https://t.co/3Geg0rG5Jd","{'hashtags': [{'text': 'FL19', 'indices': [245, 250]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ByronDonalds', 'name': 'Byron Donalds', 'id': 96015533, 'id_str': '96015533', 'indices': [1, 14]}], 'urls': [{'url': 'https://t.co/3Geg0rG5Jd', 'expanded_url': 'https://secure.winred.com/byrondonalds/donate', 'display_url': 'secure.winred.com/byrondonalds/d…', 'indices': [251, 274]}]}",2020-09-10 21:15:11,33665,11556
564,1304149994056945665,https://t.co/N7Vv98MylC,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304145437327265798, 'id_str': '1304145437327265798', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1304145437327265798/img/copydk25xVdPDP_b.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1304145437327265798/img/copydk25xVdPDP_b.jpg', 'url': 'https://t.co/N7Vv98MylC', 'display_url': 'pic.twitter.com/N7Vv98MylC', 'expanded_url': 'https://twitter.com/TeamTrump/status/1304146094390214659/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1304146094390214659, 'source_status_id_str': '1304146094390214659', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-09-10 20:09:23,32100,8628
565,1304149938071371785,https://t.co/wn3XxWeau2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304142792072089604, 'id_str': '1304142792072089604', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/Ehk_B1LXgAA8Wi-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ehk_B1LXgAA8Wi-.jpg', 'url': 'https://t.co/wn3XxWeau2', 'display_url': 'pic.twitter.com/wn3XxWeau2', 'expanded_url': 'https://twitter.com/TeamTrump/status/1304143399952560134/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'source_status_id': 1304143399952560134, 'source_status_id_str': '1304143399952560134', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-09-10 20:09:09,25302,7591
566,1304149825169088514,https://t.co/ryHy1A2BTN,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304146765214617606, 'id_str': '1304146765214617606', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1304146765214617606/img/Y4u3UynSELQs6G3Q.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1304146765214617606/img/Y4u3UynSELQs6G3Q.jpg', 'url': 'https://t.co/ryHy1A2BTN', 'display_url': 'pic.twitter.com/ryHy1A2BTN', 'expanded_url': 'https://twitter.com/WhiteHouse/status/1304146793010204672/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1304146793010204672, 'source_status_id_str': '1304146793010204672', 'source_user_id': 822215673812119553, 'source_user_id_str': '822215673812119553'}]}",2020-09-10 20:08:42,26462,6846
567,1304133443861843969,Will be doing a News Conference live from the White House at 3:30 P.M. Eastern.,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-10 19:03:37,68506,10956
568,1304117520429912064,https://t.co/XB9oHtZSXX,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1304116993726054400, 'id_str': '1304116993726054400', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1304116993726054400/pu/img/8WBp7ZDis1VHEXGO.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1304116993726054400/pu/img/8WBp7ZDis1VHEXGO.jpg', 'url': 'https://t.co/XB9oHtZSXX', 'display_url': 'pic.twitter.com/XB9oHtZSXX', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1304117520429912064/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",2020-09-10 18:00:20,87199,34642
569,1304060630656311296,"The Democrats never even mentioned the words LAW &amp; ORDER at their National Convention. That’s where they are coming from. If I don’t win, America’s Suburbs will be OVERRUN with Low Income Projects, Anarchists, Agitators, Looters and, of course, “Friendly Protesters”.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-10 14:14:17,93823,24402
570,1304055016731422722,"Democrats, OPEN THE SCHOOLS ( SAFELY), NOW! When schools are closed, let the money follow the child (FAMILY). Why should schools be paid when they are closed? They shouldn’t!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-10 13:51:58,167783,38623
571,1304042651147284480,"Bob Woodward had my quotes for many months. If he thought they were so bad or dangerous, why didn’t he immediately report them in an effort to save lives? Didn’t he have an obligation to do so? No, because he knew they were good and proper answers. Calm, no panic!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-10 13:02:50,128412,31059
572,1304041349243645958,New Mexico will only be GREAT with President Trump. We will win! https://t.co/GOmS629dxF,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GOmS629dxF', 'expanded_url': 'https://twitter.com/Pearce4NM/status/1297322661287096320', 'display_url': 'twitter.com/Pearce4NM/stat…', 'indices': [65, 88]}]}",2020-09-10 12:57:40,37197,9418
573,1304040990550958081,"Obama is lucky he ran against @MittRomney, a man with very little talent or political skill, as opposed to someone who knows how to fight and win!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MittRomney', 'name': 'Mitt Romney', 'id': 50055701, 'id_str': '50055701', 'indices': [30, 41]}], 'urls': []}",2020-09-10 12:56:14,108739,21471
574,1304040627332689920,Sending out 80 MILLION BALLOTS to people who aren’t even asking for a Ballot is unfair and a total fraud in the making. Look at what’s going on right now!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-10 12:54:48,100343,28331
575,1304039852988493824,“Comey is a disgraced lier &amp; leaker. Two years wasted on the Russia Witch Hunt was in large part because of his failings as Director of the FBI. They refused to support the results of the 2016 Election. Part of the biggest political scandal we have ever seen.” @SarahHuckabee,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SarahHuckabee', 'name': 'Sarah Huckabee Sanders', 'id': 5509762, 'id_str': '5509762', 'indices': [265, 279]}], 'urls': []}",2020-09-10 12:51:43,52569,14733
576,1304038348772855810,Kim Jong Un is in good health. Never underestimate him!,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-10 12:45:44,207945,33086
577,1304037450793115648,"Now @FoxNews is putting on yet another loser, Jamie Weinstein, into their stable of Trump haters. People who failed for many years are now going on Fox to explain “Trump”. Schumer puppet Chris Hahn and his twin brother, Richard Goodstein, together with cheater Donna Brazil. Bad!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FoxNews', 'name': 'Fox News', 'id': 1367531, 'id_str': '1367531', 'indices': [4, 12]}], 'urls': []}",2020-09-10 12:42:10,49353,13401
578,1304036654588534789,"One of the WORST governors in the USA. Caused 11,000 deaths in nursing homes alone due to his bad moves and incompetence. At least he said I “did a phenomenal job”. But he didn’t!!! https://t.co/6FYYHJEeQB","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6FYYHJEeQB', 'expanded_url': 'https://twitter.com/newtgingrich/status/1303018759154814976', 'display_url': 'twitter.com/newtgingrich/s…', 'indices': [182, 205]}]}",2020-09-10 12:39:00,48140,14842
579,1304036421980893184,Governor Cuomo has completely lost control. Sad! https://t.co/Dd2ALPn8aj,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Dd2ALPn8aj', 'expanded_url': 'https://twitter.com/candicegiove/status/1303291527377100803', 'display_url': 'twitter.com/candicegiove/s…', 'indices': [49, 72]}]}",2020-09-10 12:38:05,37651,10357
580,1304035325317185543,Your mother is GREAT! https://t.co/1TeKxnvuLw,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1TeKxnvuLw', 'expanded_url': 'https://twitter.com/TretessaJ/status/1300182917138624513', 'display_url': 'twitter.com/TretessaJ/stat…', 'indices': [22, 45]}]}",2020-09-10 12:33:44,33211,6677
581,1304034829386887168,"No, Vindman knew the call itself to the Ukrainian President was “perfect”, but also knew the whistleblower report described the call incorrectly, way off. Why didn’t Vindman say so? That’s why Shifty didn’t want the whistleblower to testify. A big scam! https://t.co/6MuxU8dmZ4","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6MuxU8dmZ4', 'expanded_url': 'https://twitter.com/ByronYork/status/1303399411578540032', 'display_url': 'twitter.com/ByronYork/stat…', 'indices': [254, 277]}]}",2020-09-10 12:31:45,25216,8171
582,1304033430062202880,"New York City indoor dining to reopen on September 30, at 25% capacity. A step in the right direction, but should go faster!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-10 12:26:12,67855,12340
583,1304033005191692288,"Fake News is at it again! They will take any statement from me, no matter how proper or well delivered, &amp;  systematically, in complete conjunction with all of their allies, dismantle it. With Biden, they only give him softballs, and let him read the answers from a teleprompter!","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",2020-09-10 12:24:30,88435,20815
584,1303894062068633606,https://t.co/8mPfFSXs0q,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1303874780056125443, 'id_str': '1303874780056125443', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1303874780056125443/img/hTJShV8E338dHR9a.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1303874780056125443/img/hTJShV8E338dHR9a.jpg', 'url': 'https://t.co/8mPfFSXs0q', 'display_url': 'pic.twitter.com/8mPfFSXs0q', 'expanded_url': 'https://twitter.com/TeamTrump/status/1303875287105572867/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1303875287105572867, 'source_status_id_str': '1303875287105572867', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-09-10 03:12:24,35793,9960
585,1303892308191072261,https://t.co/7KHLHOtF5p,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1303873274317885440, 'id_str': '1303873274317885440', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1303873274317885440/img/P5KYcYusfxmk3XM6.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1303873274317885440/img/P5KYcYusfxmk3XM6.jpg', 'url': 'https://t.co/7KHLHOtF5p', 'display_url': 'pic.twitter.com/7KHLHOtF5p', 'expanded_url': 'https://twitter.com/TeamTrump/status/1303873947243606016/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1303873947243606016, 'source_status_id_str': '1303873947243606016', 'source_user_id': 729676086632656900, 'source_user_id_str': '729676086632656900'}]}",2020-09-10 03:05:26,32419,9773
